Date,Start Time,End Time,Duration (min),From,To,KM,Trip Type,Purpose,Claim (ZAR),Month
2023-01-23,2023-01-23 10:33:34,2023-01-23 11:34:21,60.8,"-26.0969, 28.0815","-26.1295, 27.9028",20.9,Business,Client Visit,96.98,January
2023-01-23,2023-01-23 13:40:34,2023-01-23 14:25:59,45.4,"-26.1295, 27.9028","-26.081, 27.8543",11.89,Business,Client Visit,55.17,January
2023-01-23,2023-01-23 14:56:49,2023-01-23 15:22:25,25.6,"-26.0809, 27.8543","-26.1095, 27.8958",5.23,Business,Client Visit,24.27,January
2023-01-24,2023-01-24 07:11:20,2023-01-24 07:27:31,16.2,"-26.1094, 27.8957","-26.1295, 27.9028",3.03,Business,Local Travel,14.06,January
2023-01-24,2023-01-24 16:06:39,2023-01-24 16:53:31,46.9,"-26.1295, 27.9028","-26.1094, 27.8958",7.37,Business,Client Visit,34.2,January
2023-01-25,2023-01-25 07:15:54,2023-01-25 07:36:59,21.1,"-26.1094, 27.8958","-26.1295, 27.9028",3.31,Business,Local Travel,15.36,January
2023-01-25,2023-01-25 16:01:18,2023-01-25 16:14:20,13.0,"-26.1296, 27.903","-26.1046, 27.9267",3.65,Business,Meeting,16.94,January
2023-01-25,2023-01-25 16:19:22,2023-01-25 16:48:19,28.9,"-26.1044, 27.9264","-26.1095, 27.8958",4.02,Business,Meeting,18.65,January
2023-01-26,2023-01-26 09:33:58,2023-01-26 09:48:00,14.0,"-26.1095, 27.8958","-26.1294, 27.9023",2.31,Business,Meeting,10.72,January
2023-01-26,2023-01-26 16:11:03,2023-01-26 16:23:01,12.0,"-26.1284, 27.9037","-26.1047, 27.9268",3.5,Business,Meeting,16.24,January
2023-01-26,2023-01-26 16:31:28,2023-01-26 16:52:52,21.4,"-26.1047, 27.9265","-26.1094, 27.8958",3.7,Business,Meeting,17.17,January
2023-01-27,2023-01-27 06:18:58,2023-01-27 08:06:15,107.3,"-26.1093, 27.8957","-25.7897, 28.2785",56.12,Business,Long Distance,260.4,January
2023-01-27,2023-01-27 09:09:38,2023-01-27 10:07:41,58.0,"-25.7897, 28.2785","-25.7933, 28.3606",9.59,Business,Client Visit,44.5,January
2023-01-27,2023-01-27 13:47:43,2023-01-27 14:46:28,58.8,"-25.7933, 28.3606","-25.7897, 28.2785",8.7,Business,Client Visit,40.37,January
2023-01-27,2023-01-27 16:00:31,2023-01-27 17:39:08,98.6,"-25.7896, 28.2785","-26.1095, 27.8958",55.86,Business,Client Visit,259.19,January
2023-01-28,2023-01-28 10:49:42,2023-01-28 11:23:05,33.4,"-26.1096, 27.8956","-26.1051, 27.9264",3.97,Business,Meeting,18.42,January
2023-01-28,2023-01-28 11:38:09,2023-01-28 12:45:13,67.1,"-26.1056, 27.9255","-26.126, 27.8468",11.87,Business,Client Visit,55.08,January
2023-01-28,2023-01-28 12:52:45,2023-01-28 13:20:59,28.2,"-26.126, 27.8468","-26.1095, 27.8956",7.01,Business,Client Visit,32.53,January
2023-01-28,2023-01-28 13:27:07,2023-01-28 13:42:15,15.1,"-26.1084, 27.895","-26.0622, 27.9456",7.66,Business,Client Visit,35.54,January
2023-01-28,2023-01-28 13:58:51,2023-01-28 14:08:17,9.4,"-26.0621, 27.9455","-26.1045, 27.9263",5.14,Business,Client Visit,23.85,January
2023-01-28,2023-01-28 14:14:28,2023-01-28 15:37:24,82.9,"-26.1052, 27.9262","-26.1094, 27.8958",8.25,Business,Client Visit,38.28,January
2023-01-30,2023-01-30 08:11:44,2023-01-30 08:34:26,22.7,"-26.1095, 27.8957","-26.1295, 27.9028",2.34,Business,Meeting,10.86,January
2023-01-30,2023-01-30 09:30:49,2023-01-30 10:26:28,55.6,"-26.1295, 27.9028","-26.119, 28.0939",19.11,Business,Client Visit,88.67,January
2023-01-30,2023-01-30 12:21:58,2023-01-30 13:44:34,82.6,"-26.1191, 28.0939","-26.0099, 27.9947",24.79,Business,Client Visit,115.03,January
2023-01-30,2023-01-30 14:09:46,2023-01-30 14:35:20,25.6,"-26.0103, 27.9945","-26.0625, 27.9457",7.58,Business,Client Visit,35.17,January
2023-01-30,2023-01-30 14:44:13,2023-01-30 15:24:40,40.5,"-26.0623, 27.9455","-26.1095, 27.8959",13.11,Business,Client Visit,60.83,January
2023-01-31,2023-01-31 09:20:22,2023-01-31 09:34:05,13.7,"-26.1096, 27.8956","-26.1295, 27.9028",2.33,Business,Meeting,10.81,January
2023-01-31,2023-01-31 11:01:37,2023-01-31 12:03:18,61.7,"-26.1297, 27.9034","-26.0602, 28.0454",24.03,Business,Client Visit,111.5,January
2023-01-31,2023-01-31 12:33:17,2023-01-31 13:14:11,40.9,"-26.0602, 28.0454","-26.01, 27.9946",9.37,Business,Client Visit,43.48,January
2023-01-31,2023-01-31 16:11:44,2023-01-31 17:10:48,59.1,"-26.0099, 27.9948","-26.1047, 27.9266",19.06,Business,Client Visit,88.44,January
2023-01-31,2023-01-31 17:28:50,2023-01-31 17:49:46,20.9,"-26.105, 27.927","-26.1095, 27.8958",3.67,Business,Meeting,17.03,January
2023-02-01,2023-02-01 07:09:00,2023-02-01 09:03:11,114.2,"-26.1095, 27.8956","-26.1044, 27.9239",10.25,Business,General Travel,47.56,February
2023-02-01,2023-02-01 09:10:50,2023-02-01 09:59:41,48.9,"-26.1042, 27.924","-26.0969, 28.0815",18.37,Business,Client Visit,85.24,February
2023-02-01,2023-02-01 14:27:45,2023-02-01 15:16:11,48.4,"-26.097, 28.081","-25.7897, 28.2785",39.47,Business,Client Visit,183.14,February
2023-02-01,2023-02-01 18:08:52,2023-02-01 19:09:55,61.0,"-25.7896, 28.2784","-26.1094, 27.8958",52.38,Business,Long Distance,243.04,February
2023-02-02,2023-02-02 11:10:28,2023-02-02 11:47:48,37.3,"-26.1094, 27.8958","-26.1295, 28.0469",16.06,Business,Client Visit,74.52,February
2023-02-02,2023-02-02 12:11:38,2023-02-02 12:57:54,46.3,"-26.1294, 28.0471","-26.1095, 27.8958",16.11,Business,Client Visit,74.75,February
2023-02-03,2023-02-03 07:10:44,2023-02-03 07:21:07,10.4,"-26.1096, 27.8956","-26.1295, 27.9026",2.77,Business,Local Travel,12.85,February
2023-02-03,2023-02-03 12:04:47,2023-02-03 13:16:58,72.2,"-26.1295, 27.9028","-26.1095, 27.8958",31.21,Business,Client Visit,144.81,February
2023-02-05,2023-02-05 11:35:43,2023-02-05 11:42:13,6.5,"-26.1095, 27.8956","-26.1092, 27.8859",1.05,Business,Meeting,4.87,February
2023-02-05,2023-02-05 11:50:16,2023-02-05 12:01:48,11.5,"-26.1092, 27.8859","-26.105, 27.9268",4.45,Business,Meeting,20.65,February
2023-02-05,2023-02-05 12:08:25,2023-02-05 12:32:07,23.7,"-26.1047, 27.9271","-26.1095, 27.8956",3.19,Business,Meeting,14.8,February
2023-02-06,2023-02-06 08:52:08,2023-02-06 09:34:17,42.1,"-26.1094, 27.8958","-26.1619, 28.0478",18.24,Business,Meeting,84.63,February
2023-02-06,2023-02-06 13:17:26,2023-02-06 13:45:15,27.8,"-26.1619, 28.0478","-26.1494, 28.0345",3.87,Business,Meeting,17.96,February
2023-02-06,2023-02-06 14:36:57,2023-02-06 15:31:24,54.5,"-26.1492, 28.0347","-26.1094, 27.8958",18.84,Business,Client Visit,87.42,February
2023-02-07,2023-02-07 07:15:21,2023-02-07 07:31:41,16.3,"-26.1096, 27.8955","-26.1295, 27.9028",2.33,Business,Local Travel,10.81,February
2023-02-07,2023-02-07 07:59:12,2023-02-07 09:30:46,91.6,"-26.1295, 27.9028","-25.9407, 28.1446",35.2,Business,Long Distance,163.33,February
2023-02-07,2023-02-07 09:43:22,2023-02-07 11:57:09,129.2,"-25.9407, 28.1446","-26.0601, 28.0453",69.45,Business,Client Visit,322.25,February
2023-02-07,2023-02-07 14:01:50,2023-02-07 14:47:12,45.4,"-26.0602, 28.0454","-26.1295, 27.9028",17.43,Business,Client Visit,80.88,February
2023-02-07,2023-02-07 16:21:57,2023-02-07 16:54:48,32.9,"-26.1295, 27.9028","-26.1095, 27.8958",7.32,Business,Client Visit,33.96,February
2023-02-08,2023-02-08 08:31:37,2023-02-08 08:50:22,18.8,"-26.1094, 27.8958","-26.0512, 27.8909",6.86,Business,Meeting,31.83,February
2023-02-08,2023-02-08 10:25:45,2023-02-08 10:50:39,24.9,"-26.0512, 27.8909","-26.081, 27.8542",4.94,Business,Meeting,22.92,February
2023-02-08,2023-02-08 13:43:28,2023-02-08 14:21:41,38.2,"-26.081, 27.8542","-26.1095, 27.8958",5.58,Business,Client Visit,25.89,February
2023-02-09,2023-02-09 07:17:43,2023-02-09 08:27:17,69.6,"-26.1094, 27.8958","-26.0781, 28.0255",16.07,Business,General Travel,74.56,February
2023-02-09,2023-02-09 10:44:07,2023-02-09 11:07:57,23.8,"-26.0774, 28.0254","-26.1045, 27.9264",11.68,Business,Client Visit,54.2,February
2023-02-09,2023-02-09 12:01:54,2023-02-09 12:06:26,4.5,"-26.1106, 27.8869","-26.1098, 27.8958",1.03,Business,Meeting,4.78,February
2023-02-10,2023-02-10 07:08:29,2023-02-10 07:26:50,18.4,"-26.1094, 27.8958","-26.1295, 27.9028",2.34,Business,Local Travel,10.86,February
2023-02-10,2023-02-10 08:00:57,2023-02-10 09:39:26,98.5,"-26.1295, 27.9028","-26.0099, 27.9947",16.25,Business,Meeting,75.4,February
2023-02-10,2023-02-10 18:55:58,2023-02-10 19:42:03,46.1,"-26.01, 27.9945","-26.1094, 27.8958",15.29,Business,General Travel,70.95,February
2023-02-11,2023-02-11 14:37:19,2023-02-11 15:07:48,30.5,"-26.1095, 27.8958","-26.105, 27.927",3.98,Business,Meeting,18.47,February
2023-02-11,2023-02-11 15:14:48,2023-02-11 15:45:21,30.6,"-26.1049, 27.927","-26.1097, 27.896",5.15,Business,Client Visit,23.9,February
2023-02-12,2023-02-12 11:52:56,2023-02-12 12:00:52,7.9,"-26.1095, 27.8958","-26.1045, 27.9266",3.87,Business,Meeting,17.96,February
2023-02-12,2023-02-12 12:19:10,2023-02-12 12:40:59,21.8,"-26.1045, 27.9267","-26.1095, 27.8958",3.13,Business,Meeting,14.52,February
2023-02-13,2023-02-13 08:54:47,2023-02-13 09:38:02,43.2,"-26.1093, 27.8958","-26.0097, 27.9949",15.09,Business,Meeting,70.02,February
2023-02-13,2023-02-13 13:07:27,2023-02-13 15:41:20,153.9,"-26.0098, 27.9949","-26.1097, 27.896",23.33,Business,Client Visit,108.25,February
2023-02-14,2023-02-14 04:40:49,2023-02-14 05:56:55,76.1,"-26.1093, 27.8957","-26.0967, 28.0811",51.12,Business,Long Distance,237.2,February
2023-02-14,2023-02-14 12:27:03,2023-02-14 13:35:20,68.3,"-26.0967, 28.0811","-26.0512, 27.8909",21.69,Business,Client Visit,100.64,February
2023-02-14,2023-02-14 13:59:08,2023-02-14 14:44:58,45.8,"-26.0512, 27.8909","-26.1272, 27.9033",10.07,Business,Client Visit,46.72,February
2023-02-14,2023-02-14 14:48:32,2023-02-14 15:29:24,40.9,"-26.1277, 27.9033","-26.1095, 27.8958",7.13,Business,Client Visit,33.08,February
2023-02-15,2023-02-15 06:12:09,2023-02-15 07:03:13,51.1,"-26.1094, 27.8958","-26.0773, 28.0256",13.73,Business,General Travel,63.71,February
2023-02-15,2023-02-15 10:12:21,2023-02-15 10:25:28,13.1,"-26.0775, 28.0255","-26.1153, 28.0323",4.29,Business,Meeting,19.91,February
2023-02-15,2023-02-15 15:51:27,2023-02-15 16:47:00,55.5,"-26.1155, 28.0324","-26.1045, 27.9267",11.57,Business,Client Visit,53.68,February
2023-02-15,2023-02-15 16:58:11,2023-02-15 17:24:14,26.1,"-26.1045, 27.9261","-26.1094, 27.8958",3.54,Business,Meeting,16.43,February
2023-02-16,2023-02-16 10:08:18,2023-02-16 10:48:40,40.4,"-26.1094, 27.8958","-26.1294, 27.9024",8.02,Business,Client Visit,37.21,February
2023-02-16,2023-02-16 16:09:41,2023-02-16 16:29:57,20.3,"-26.1295, 27.9028","-26.1094, 27.8957",2.34,Business,Meeting,10.86,February
2023-02-17,2023-02-17 07:12:24,2023-02-17 07:27:53,15.5,"-26.1094, 27.8957","-26.1296, 27.903",2.99,Business,Local Travel,13.87,February
2023-02-17,2023-02-17 15:34:40,2023-02-17 16:04:42,30.0,"-26.1294, 27.9024","-26.1094, 27.8958",6.53,Business,Client Visit,30.3,February
2023-02-18,2023-02-18 12:48:04,2023-02-18 13:03:44,15.7,"-26.1094, 27.8957","-26.1048, 27.9267",3.6,Business,Meeting,16.7,February
2023-02-18,2023-02-18 13:29:02,2023-02-18 13:40:03,11.0,"-26.1048, 27.9267","-26.1095, 27.8958",3.13,Business,Meeting,14.52,February
2023-02-18,2023-02-18 18:09:14,2023-02-18 19:05:57,56.7,"-26.1094, 27.8958","-26.1338, 28.2313",34.29,Business,Long Distance,159.11,February
2023-02-18,2023-02-18 19:31:47,2023-02-18 20:21:30,49.7,"-26.1351, 28.2312","-26.1097, 27.8959",34.29,Business,Long Distance,159.11,February
2023-02-20,2023-02-20 07:13:00,2023-02-20 07:45:34,32.6,"-26.1094, 27.8958","-26.1295, 27.9028",2.84,Business,Local Travel,13.18,February
2023-02-20,2023-02-20 08:27:22,2023-02-20 10:32:11,124.8,"-26.1293, 27.9027","-26.1259, 27.8319",16.41,Business,General Travel,76.14,February
2023-02-20,2023-02-20 10:59:38,2023-02-20 11:19:41,20.1,"-26.1259, 27.8319","-26.1294, 27.9024",7.14,Business,Client Visit,33.13,February
2023-02-20,2023-02-20 17:45:15,2023-02-20 17:54:14,9.0,"-26.1295, 27.9026","-26.1046, 27.9264",3.66,Business,Meeting,16.98,February
2023-02-20,2023-02-20 18:04:14,2023-02-20 18:30:06,25.9,"-26.1047, 27.9256","-26.1094, 27.8958",3.02,Business,Local Travel,14.01,February
2023-02-21,2023-02-21 09:34:55,2023-02-21 09:54:31,19.6,"-26.1094, 27.8957","-26.1258, 27.8319",7.57,Business,Client Visit,35.12,February
2023-02-21,2023-02-21 10:02:12,2023-02-21 12:07:01,124.8,"-26.1259, 27.8319","-26.113, 28.0206",39.48,Business,Client Visit,183.19,February
2023-02-21,2023-02-21 13:37:10,2023-02-21 15:46:15,129.1,"-26.113, 28.0207","-26.1096, 27.8955",28.67,Business,Client Visit,133.03,February
2023-02-22,2023-02-22 09:23:37,2023-02-22 09:39:58,16.4,"-26.1096, 27.8956","-26.1295, 27.9028",2.33,Business,Meeting,10.81,February
2023-02-22,2023-02-22 16:32:53,2023-02-22 17:24:51,52.0,"-26.1295, 27.9028","-26.1094, 27.8958",2.94,Business,Meeting,13.64,February
2023-02-23,2023-02-23 09:19:04,2023-02-23 09:45:56,26.9,"-26.1094, 27.8958","-26.1258, 27.832",7.08,Business,Client Visit,32.85,February
2023-02-23,2023-02-23 09:54:27,2023-02-23 10:44:23,49.9,"-26.1259, 27.8319","-26.1772, 28.0106",19.0,Business,Client Visit,88.16,February
2023-02-23,2023-02-23 11:25:35,2023-02-23 11:40:31,14.9,"-26.1761, 28.0109","-26.1296, 28.0467",6.84,Business,Client Visit,31.74,February
2023-02-23,2023-02-23 12:51:29,2023-02-23 13:22:48,31.3,"-26.1296, 28.0472","-26.0669, 28.0173",7.58,Business,Client Visit,35.17,February
2023-02-23,2023-02-23 14:02:01,2023-02-23 15:48:07,106.1,"-26.0669, 28.0173","-26.1096, 27.8955",38.29,Business,Client Visit,177.67,February
2023-02-24,2023-02-24 07:08:01,2023-02-24 07:36:06,28.1,"-26.1094, 27.8958","-26.1295, 27.9028",2.37,Business,Local Travel,11.0,February
2023-02-24,2023-02-24 10:33:25,2023-02-24 10:47:33,14.1,"-26.1298, 27.9031","-26.1469, 27.8928",2.15,Business,Meeting,9.98,February
2023-02-24,2023-02-24 12:06:04,2023-02-24 12:34:06,28.0,"-26.1468, 27.8928","-26.1295, 27.9029",3.22,Business,Meeting,14.94,February
2023-02-24,2023-02-24 14:33:12,2023-02-24 16:08:00,94.8,"-26.1294, 27.9023","-26.1094, 27.8958",30.58,Business,Client Visit,141.89,February
2023-02-25,2023-02-25 11:30:59,2023-02-25 12:22:57,52.0,"-26.1094, 27.8958","-26.1088, 27.8863",7.24,Business,Client Visit,33.59,February
2023-02-27,2023-02-27 07:12:11,2023-02-27 07:35:14,23.1,"-26.1094, 27.8957","-26.1294, 27.9029",2.34,Business,Local Travel,10.86,February
2023-02-27,2023-02-27 15:30:04,2023-02-27 15:40:52,10.8,"-26.1294, 27.9029","-26.105, 27.927",3.63,Business,Meeting,16.84,February
2023-02-27,2023-02-27 16:00:29,2023-02-27 16:11:29,11.0,"-26.1051, 27.9258","-26.1097, 27.8959",3.06,Business,Meeting,14.2,February
2023-02-28,2023-02-28 08:48:51,2023-02-28 09:00:20,11.5,"-26.1094, 27.8958","-26.1294, 27.9029",3.09,Business,Meeting,14.34,February
2023-02-28,2023-02-28 13:58:29,2023-02-28 14:47:56,49.5,"-26.1295, 27.9028","-26.1097, 27.8959",11.64,Business,Client Visit,54.01,February
2023-02-28,2023-02-28 15:54:15,2023-02-28 16:43:31,49.3,"-26.1094, 27.8957","-26.1094, 27.8957",5.11,Business,Client Visit,23.71,February
2023-03-01,2023-03-01 07:13:02,2023-03-01 07:33:22,20.3,"-26.1094, 27.8957","-26.1294, 27.9029",2.36,Business,Local Travel,10.95,March
2023-03-01,2023-03-01 07:47:06,2023-03-01 10:08:32,141.4,"-26.1294, 27.9028","-26.1277, 28.0759",22.29,Business,Long Distance,103.43,March
2023-03-01,2023-03-01 14:01:35,2023-03-01 14:48:51,47.3,"-26.1234, 28.0737","-26.0669, 28.0173",12.56,Business,Client Visit,58.28,March
2023-03-01,2023-03-01 14:53:55,2023-03-01 15:31:08,37.2,"-26.0669, 28.0173","-26.1294, 27.9029",13.48,Business,Client Visit,62.55,March
2023-03-01,2023-03-01 16:21:33,2023-03-01 16:58:04,36.5,"-26.1295, 27.903","-26.1094, 27.8957",6.81,Business,Client Visit,31.6,March
2023-03-02,2023-03-02 06:58:06,2023-03-02 07:20:25,22.3,"-26.1094, 27.8958","-26.1294, 27.9029",2.34,Business,Local Travel,10.86,March
2023-03-02,2023-03-02 08:46:59,2023-03-02 09:42:26,55.5,"-26.1295, 27.903","-26.1387, 27.8604",4.37,Business,Meeting,20.28,March
2023-03-02,2023-03-02 12:24:27,2023-03-02 13:21:55,57.5,"-26.138, 27.8602","-26.1294, 27.9029",5.13,Business,Client Visit,23.8,March
2023-03-02,2023-03-02 18:03:26,2023-03-02 18:22:18,18.9,"-26.1295, 27.903","-26.1097, 27.8959",3.4,Business,Local Travel,15.78,March
2023-03-03,2023-03-03 07:07:39,2023-03-03 07:19:50,12.2,"-26.1094, 27.8958","-26.1294, 27.9029",2.52,Business,Local Travel,11.69,March
2023-03-03,2023-03-03 08:21:22,2023-03-03 09:32:52,71.5,"-26.1295, 27.903","-26.1249, 28.0737",19.04,Business,Meeting,88.35,March
2023-03-03,2023-03-03 10:12:47,2023-03-03 10:50:48,38.0,"-26.1251, 28.0737","-26.1294, 27.9028",18.53,Business,Client Visit,85.98,March
2023-03-03,2023-03-03 14:52:20,2023-03-03 15:04:32,12.2,"-26.1294, 27.9028","-26.105, 27.9268",3.62,Business,Meeting,16.8,March
2023-03-03,2023-03-03 15:20:14,2023-03-03 15:45:34,25.3,"-26.105, 27.9269","-26.1094, 27.8958",3.19,Business,Meeting,14.8,March
2023-03-04,2023-03-04 09:33:37,2023-03-04 10:33:45,60.1,"-26.1094, 27.8958","-26.0737, 27.9219",4.76,Business,Meeting,22.09,March
2023-03-04,2023-03-04 10:46:41,2023-03-04 13:13:36,146.9,"-26.0736, 27.922","-26.1024, 27.7418",25.83,Business,Client Visit,119.85,March
2023-03-04,2023-03-04 13:38:37,2023-03-04 15:34:52,116.2,"-26.1021, 27.7418","-26.1101, 27.887",27.54,Business,Client Visit,127.79,March
2023-03-06,2023-03-06 08:17:44,2023-03-06 09:03:21,45.6,"-26.1095, 27.8958","-26.01, 27.9945",15.56,Business,Meeting,72.2,March
2023-03-06,2023-03-06 12:56:36,2023-03-06 13:43:01,46.4,"-26.0107, 27.9949","-26.1095, 27.8955",16.44,Business,Client Visit,76.28,March
2023-03-07,2023-03-07 06:22:54,2023-03-07 06:44:41,21.8,"-26.1094, 27.8958","-26.1294, 27.9024",2.31,Business,Local Travel,10.72,March
2023-03-07,2023-03-07 08:11:08,2023-03-07 09:10:44,59.6,"-26.1294, 27.9029","-26.0774, 28.0256",14.15,Business,Meeting,65.66,March
2023-03-07,2023-03-07 10:32:52,2023-03-07 11:03:15,30.4,"-26.0773, 28.0256","-26.1048, 27.9267",10.45,Business,Client Visit,48.49,March
2023-03-07,2023-03-07 11:13:25,2023-03-07 11:26:45,13.3,"-26.105, 27.927","-26.1294, 27.9029",3.63,Business,Meeting,16.84,March
2023-03-07,2023-03-07 16:06:15,2023-03-07 16:22:52,16.6,"-26.1294, 27.9029","-26.1105, 27.8873",2.62,Business,Meeting,12.16,March
2023-03-07,2023-03-07 17:17:39,2023-03-07 17:32:30,14.8,"-26.1094, 27.8958","-26.1005, 27.9062",1.96,Business,Meeting,9.09,March
2023-03-07,2023-03-07 17:40:33,2023-03-07 17:46:23,5.8,"-26.1003, 27.9051","-26.1093, 27.8958",1.38,Business,Meeting,6.4,March
2023-03-08,2023-03-08 07:16:52,2023-03-08 09:01:59,105.1,"-26.1094, 27.8958","-26.013, 28.0011",18.96,Business,General Travel,87.97,March
2023-03-08,2023-03-08 13:15:41,2023-03-08 13:32:21,16.7,"-26.01, 27.9948","-26.019, 28.0064",1.74,Business,Meeting,8.07,March
2023-03-08,2023-03-08 14:10:11,2023-03-08 14:19:01,8.8,"-26.0166, 28.0002","-26.0082, 27.995",2.14,Business,Meeting,9.93,March
2023-03-08,2023-03-08 16:14:24,2023-03-08 17:12:21,58.0,"-26.0079, 27.9951","-26.1094, 27.8958",16.71,Business,Client Visit,77.53,March
2023-03-09,2023-03-09 07:19:38,2023-03-09 07:37:41,18.1,"-26.1094, 27.8958","-26.1295, 27.9028",2.7,Business,Local Travel,12.53,March
2023-03-09,2023-03-09 15:55:43,2023-03-09 16:49:56,54.2,"-26.1295, 27.9028","-26.1095, 27.8958",7.06,Business,Client Visit,32.76,March
2023-03-10,2023-03-10 07:03:40,2023-03-10 07:22:43,19.1,"-26.1094, 27.8958","-26.1295, 27.9028",2.35,Business,Local Travel,10.9,March
2023-03-10,2023-03-10 08:59:06,2023-03-10 10:01:21,62.2,"-26.1295, 27.9028","-26.2156, 28.0064",19.43,Business,Meeting,90.16,March
2023-03-10,2023-03-10 10:26:33,2023-03-10 11:01:31,35.0,"-26.2162, 28.0063","-26.2004, 28.0313",3.04,Business,Meeting,14.11,March
2023-03-10,2023-03-10 13:47:34,2023-03-10 14:34:40,47.1,"-26.2003, 28.0313","-26.0612, 28.0481",25.88,Business,Client Visit,120.08,March
2023-03-10,2023-03-10 14:51:44,2023-03-10 15:51:29,59.8,"-26.0602, 28.0453","-26.1047, 27.9252",16.57,Business,Client Visit,76.88,March
2023-03-10,2023-03-10 15:58:53,2023-03-10 16:16:32,17.6,"-26.1046, 27.9263","-26.1098, 27.8958",3.09,Business,Meeting,14.34,March
2023-03-11,2023-03-11 11:35:41,2023-03-11 13:20:11,104.5,"-26.1094, 27.8958","-25.6811, 27.2291",83.26,Business,Client Visit,386.33,March
2023-03-11,2023-03-11 13:37:28,2023-03-11 15:16:33,99.1,"-25.6814, 27.2285","-26.1094, 27.8958",82.76,Business,Client Visit,384.01,March
2023-03-12,2023-03-12 07:43:56,2023-03-12 09:15:16,91.3,"-26.1095, 27.8958","-26.1295, 27.9028",2.33,Business,Local Travel,10.81,March
2023-03-12,2023-03-12 14:40:51,2023-03-12 14:50:55,10.1,"-26.1295, 27.9028","-26.1046, 27.9268",3.66,Business,Meeting,16.98,March
2023-03-12,2023-03-12 15:08:02,2023-03-12 15:41:33,33.5,"-26.1045, 27.9266","-26.1094, 27.8958",3.15,Business,Meeting,14.62,March
2023-03-12,2023-03-12 16:14:03,2023-03-12 17:08:11,54.1,"-26.1089, 27.8862","-26.1295, 27.9028",5.36,Business,Client Visit,24.87,March
2023-03-12,2023-03-12 18:14:16,2023-03-12 18:36:56,22.7,"-26.1295, 27.9028","-26.1095, 27.8958",2.33,Business,Local Travel,10.81,March
2023-03-13,2023-03-13 07:03:59,2023-03-13 07:38:22,34.4,"-26.1093, 27.8958","-26.1295, 27.9028",2.8,Business,Local Travel,12.99,March
2023-03-13,2023-03-13 15:54:28,2023-03-13 16:22:01,27.6,"-26.1294, 27.9028","-26.1098, 27.8959",6.42,Business,Client Visit,29.79,March
2023-03-14,2023-03-14 07:53:18,2023-03-14 08:43:52,50.6,"-26.1093, 27.8958","-26.0774, 28.0256",14.7,Business,General Travel,68.21,March
2023-03-14,2023-03-14 11:05:06,2023-03-14 11:18:17,13.2,"-26.0773, 28.0255","-26.1132, 28.0207",4.15,Business,Meeting,19.26,March
2023-03-14,2023-03-14 14:26:09,2023-03-14 15:03:25,37.3,"-26.1131, 28.0204","-26.1049, 27.9269",10.27,Business,Client Visit,47.65,March
2023-03-14,2023-03-14 15:12:37,2023-03-14 15:33:58,21.4,"-26.105, 27.9268","-26.1094, 27.8958",3.86,Business,Meeting,17.91,March
2023-03-15,2023-03-15 07:01:41,2023-03-15 07:49:03,47.4,"-26.1094, 27.8958","-26.1294, 27.9029",2.34,Business,Local Travel,10.86,March
2023-03-15,2023-03-15 16:17:57,2023-03-15 16:50:32,32.6,"-26.1294, 27.9028","-26.1095, 27.8958",6.91,Business,Client Visit,32.06,March
